stemming_text,lemma_text,Sentiment_Rating
the malay shirt that i can color is very off the same point directly to the website,The Malay shirt that I can color is very off the same point directly to the website,Negative
slow delivery is crazy until the house is patient but not,Slow delivery is crazy until the house is patient but not,Negative
the kurta shirt i bought was the same color as in the cheating picture,The kurta shirt I bought wa the same color a in the cheating picture,Negative
customer service did ignore my complaint for feedback no direct action,Customer Service Did Ignore My Complaint For Feedback No Direct Action,Negative
the malay shirt i bought this crazy itch i used to feel itchy,The Malay shirt I bought this crazy itch I used to feel itchy,Negative
the website is slow like snails to surf even lazy,The website is slow like snail to surf even lazy,Negative
i paid for the shipping express but the malay shirt until crazy is not the direct express,I paid for the shipping express but the Malay shirt until crazy is not the direct express,Negative
this malay shirt is very loose to match the size chart with,This Malay shirt is very loose to match the size chart with,Negative
the shirt of the size of the stick is slow to deliver the goods close to 10 days until the plk is dirty so bad the money i lost this money,The shirt of the size of the stick is slow to deliver the good close to 10 day until the plk is dirty so bad the money I lost this money,Negative
the malay shirt i bought was a small hole i was disappointed,The Malay shirt I bought wa a small hole I wa disappointed,Negative
the malay shirt i bought has a high quality hole stain that matches the price,The Malay shirt I bought ha a high quality hole stain that match the price,Negative
customer service is not an ethical stick i complain to the stick,Customer Service is not an ethical stick I complain to the stick,Negative
seller tq switches as fast as lightning to the best fabric is the best color of the beautiful pounds of the best beautiful poundskkk,Seller Tq Switches a fast a lightning to the best fabric is the best color of the beautiful pound of the best beautiful poundskkk,Positive
lmbt a little la cloth tink bpe is so good this is what is modern for this kind of clothes,Lmbt a little la cloth tink bpe is so good this is what is modern for this kind of clothes,Negative
delivery of fabric material is cool stitching neatly satisfied,Delivery of fabric material is cool stitching neatly satisfied,Positive
thank god the good fabric of the size of the shipping is quick to love it,Thank God the good fabric of the size of the shipping is quick to love it,Positive
basssssss service is fast until the material is okay with the price of the size of the size,Basssssss service is fast until the material is okay with the price of the size of the size,Positive
have received the order xl tetapi regular dapat xl slimfit color even pull how many creams are more yellow light,have received the order xl tetapi regular dapat xl slimfit color even pull how many cream are more yellow light,Positive
forced for 4 je as a little dirty in the waist cigar but the whole is okay with the size of the size of the chart,Forced for 4 je a a little dirty in the waist cigar but the whole is okay with the size of the size of the chart,Positive
ons the shirt there is a red tried to wash still,Ons the shirt there is a red tried to wash still,Neutral
the color is slightly different from the picture and the size of the modern,The color is slightly different from the picture and the size of the modern,Negative
